method,param,param_value,iteration,time,cuts,objectif
MCTS100,MAXD,30,4,0.200493301,0,47.0
MCTS200,MAXD,30,4,0.392258899,0,47.0
MCTS500,MAXD,30,4,0.9867217,0,48.0
PL1,MAXD,30,5,0.3742711,0,53.0
PL2,MAXD,30,5,15.274321901,90,56.0
PL3,MAXD,30,5,0.0214056,7,Inf
MCTS10,MAXD,30,5,0.0241496,0,40.0
MCTS20,MAXD,30,5,0.0649018,0,39.0
MCTS50,MAXD,30,5,0.1029882,0,35.0
MCTS100,MAXD,30,5,0.186317499,0,34.0
MCTS200,MAXD,30,5,0.3653129,0,34.0
MCTS500,MAXD,30,5,0.8212991,0,34.0
PL1,MAXD,40,1,1.5789552,0,35.99999999999999
PL2,MAXD,40,1,15.196406501,88,39.0
PL3,MAXD,40,1,0.023228101,7,Inf
MCTS10,MAXD,40,1,0.0247802,0,27.0
MCTS20,MAXD,40,1,0.0467289,0,29.0
MCTS50,MAXD,40,1,0.1084398,0,32.0
MCTS100,MAXD,40,1,0.1883483,0,28.0
MCTS200,MAXD,40,1,0.398622401,0,28.0
MCTS500,MAXD,40,1,0.8064287,0,28.0
PL1,MAXD,40,2,0.348640499,0,56.0
PL2,MAXD,40,2,10.9935186,84,56.0
PL3,MAXD,40,2,0.022241399,7,Inf
MCTS10,MAXD,40,2,0.0155209,0,33.0
MCTS20,MAXD,40,2,0.042809601,0,36.0
MCTS50,MAXD,40,2,0.098811599,0,40.0
MCTS100,MAXD,40,2,0.1772844,0,37.0
MCTS200,MAXD,40,2,0.3531815,0,37.0
MCTS500,MAXD,40,2,0.9319721,0,37.0
PL1,MAXD,40,3,0.1691543,0,58.0
PL2,MAXD,40,3,10.2687111,86,58.0
PL3,MAXD,40,3,0.020569601,7,Inf
MCTS10,MAXD,40,3,0.0267965,0,30.0
MCTS20,MAXD,40,3,0.0489557,0,31.0
MCTS50,MAXD,40,3,0.182058701,0,28.0
MCTS100,MAXD,40,3,0.169224601,0,31.0
MCTS200,MAXD,40,3,0.308831801,0,31.0
MCTS500,MAXD,40,3,0.948261,0,28.0
PL1,MAXD,40,4,0.7186552,0,54.99999999999999
PL2,MAXD,40,4,15.2318643,83,57.0
PL3,MAXD,40,4,0.0217587,7,Inf
MCTS10,MAXD,40,4,0.0339999,0,34.0
MCTS20,MAXD,40,4,0.0588519,0,32.0
MCTS50,MAXD,40,4,0.0919059,0,35.0
MCTS100,MAXD,40,4,0.1810476,0,35.0
MCTS200,MAXD,40,4,0.3858057,0,35.0
MCTS500,MAXD,40,4,0.849329899,0,32.0
PL1,MAXD,40,5,0.4435575,0,62.0
PL2,MAXD,40,5,15.257094801,83,64.0
PL3,MAXD,40,5,0.023690799,7,Inf
MCTS10,MAXD,40,5,0.0213968,0,47.0
MCTS20,MAXD,40,5,0.0439726,0,47.0
MCTS50,MAXD,40,5,0.0990222,0,39.0
MCTS100,MAXD,40,5,0.1587883,0,39.0
MCTS200,MAXD,40,5,0.3188123,0,46.0
MCTS500,MAXD,40,5,0.868547299,0,46.0
PL1,MAXD,50,1,0.299669199,0,79.0
PL2,MAXD,50,1,15.060286601,86,79.0
PL3,MAXD,50,1,0.023053201,7,Inf
MCTS10,MAXD,50,1,0.0192243,0,38.0
MCTS20,MAXD,50,1,0.0386815,0,34.0
MCTS50,MAXD,50,1,0.085694301,0,57.0
MCTS100,MAXD,50,1,0.1941038,0,36.0
MCTS200,MAXD,50,1,0.3589531,0,58.0
MCTS500,MAXD,50,1,0.875379201,0,58.0
PL1,MAXD,50,2,0.6293691,0,48.0
PL2,MAXD,50,2,15.2051133,70,55.0
PL3,MAXD,50,2,0.0311391,7,Inf
MCTS10,MAXD,50,2,0.060996799,0,31.0
MCTS20,MAXD,50,2,0.0422233,0,28.0
MCTS50,MAXD,50,2,0.0973418,0,30.0
MCTS100,MAXD,50,2,0.186228899,0,29.0
MCTS200,MAXD,50,2,0.398889999,0,30.0
MCTS500,MAXD,50,2,0.945903599,0,30.0
PL1,MAXD,50,3,0.8162867,0,65.0
PL2,MAXD,50,3,15.112536999,73,68.0
PL3,MAXD,50,3,0.0216941,7,Inf
MCTS10,MAXD,50,3,0.0296668,0,47.0
MCTS20,MAXD,50,3,0.043354601,0,54.0
MCTS50,MAXD,50,3,0.0858944,0,43.0
MCTS100,MAXD,50,3,0.169549599,0,43.0
MCTS200,MAXD,50,3,0.3460277,0,43.0
MCTS500,MAXD,50,3,0.8266341,0,43.0
PL1,MAXD,50,4,0.2635081,0,74.0
PL2,MAXD,50,4,15.147544099,63,80.0
PL3,MAXD,50,4,0.0240349,7,Inf
MCTS10,MAXD,50,4,0.0219862,0,30.0
MCTS20,MAXD,50,4,0.034632601,0,29.0
MCTS50,MAXD,50,4,0.103434001,0,29.0
MCTS100,MAXD,50,4,0.1826135,0,30.0
MCTS200,MAXD,50,4,0.3652545,0,31.0
MCTS500,MAXD,50,4,0.8907005,0,31.0
PL1,MAXD,50,5,0.6109275,0,54.0
PL2,MAXD,50,5,15.030566899,127,55.0
PL3,MAXD,50,5,0.021399199,7,Inf
MCTS10,MAXD,50,5,0.016635899,0,42.0
MCTS20,MAXD,50,5,0.038522699,0,42.0
MCTS50,MAXD,50,5,0.0907554,0,45.0
MCTS100,MAXD,50,5,0.157033401,0,42.0
MCTS200,MAXD,50,5,0.292378301,0,42.0
MCTS500,MAXD,50,5,0.7803827,0,42.0
PL1,MAXD,60,1,0.179376499,0,68.99999999999999
PL2,MAXD,60,1,15.2871546,98,69.99999999999999
PL3,MAXD,60,1,0.0146696,7,Inf
MCTS10,MAXD,60,1,0.016532701,0,43.0
MCTS20,MAXD,60,1,0.0353206,0,36.0
MCTS50,MAXD,60,1,0.078276499,0,37.0
MCTS100,MAXD,60,1,0.1674932,0,42.0
MCTS200,MAXD,60,1,0.327279101,0,42.0
MCTS500,MAXD,60,1,0.916825101,0,37.0
PL1,MAXD,60,2,0.225302801,0,79.0
PL2,MAXD,60,2,13.166456801,64,79.0
PL3,MAXD,60,2,0.0196218,7,Inf
MCTS10,MAXD,60,2,0.0143697,0,35.0
MCTS20,MAXD,60,2,0.036006401,0,35.0
MCTS50,MAXD,60,2,0.0851095,0,35.0
MCTS100,MAXD,60,2,0.1730064,0,36.0
MCTS200,MAXD,60,2,0.3210096,0,36.0
MCTS500,MAXD,60,2,0.795614,0,36.0
PL1,MAXD,60,3,0.1490089,0,91.0
PL2,MAXD,60,3,2.3140065,35,91.0
PL3,MAXD,60,3,0.024149,7,Inf
MCTS10,MAXD,60,3,0.019754699,0,76.0
MCTS20,MAXD,60,3,0.0372961,0,42.0
MCTS50,MAXD,60,3,0.085851,0,42.0
MCTS100,MAXD,60,3,0.213270801,0,73.0
MCTS200,MAXD,60,3,0.342176199,0,42.0
MCTS500,MAXD,60,3,0.839158499,0,42.0
PL1,MAXD,60,4,0.231468499,0,67.0
PL2,MAXD,60,4,8.650896301,84,67.0
PL3,MAXD,60,4,0.0236415,7,Inf
MCTS10,MAXD,60,4,0.024771801,0,55.0
MCTS20,MAXD,60,4,0.0397087,0,55.0
MCTS50,MAXD,60,4,0.1011485,0,57.0
MCTS100,MAXD,60,4,0.1674409,0,55.0
MCTS200,MAXD,60,4,0.3295279,0,57.0
MCTS500,MAXD,60,4,0.7422256,0,54.0
PL1,MAXD,60,5,0.205771901,0,69.0
PL2,MAXD,60,5,15.3261086,59,72.0
PL3,MAXD,60,5,0.018566901,7,Inf
MCTS10,MAXD,60,5,0.0221864,0,45.0
MCTS20,MAXD,60,5,0.046720299,0,30.0
MCTS50,MAXD,60,5,0.0793763,0,29.0
MCTS100,MAXD,60,5,0.1616544,0,31.0
MCTS200,MAXD,60,5,0.334275399,0,31.0
MCTS500,MAXD,60,5,0.7797876,0,29.0
PL1,MAXD,70,1,0.0982799,0,99.0
PL2,MAXD,70,1,4.001655901,50,99.0
PL3,MAXD,70,1,0.0220331,7,Inf
MCTS10,MAXD,70,1,0.019510699,0,81.0
MCTS20,MAXD,70,1,0.0561254,0,91.0
MCTS50,MAXD,70,1,0.0979565,0,65.0
MCTS100,MAXD,70,1,0.1927687,0,65.0
MCTS200,MAXD,70,1,0.369980001,0,73.0
MCTS500,MAXD,70,1,0.7579286,0,43.0
PL1,MAXD,70,2,0.220862101,0,90.0
PL2,MAXD,70,2,4.092025401,48,90.0
PL3,MAXD,70,2,0.023228301,7,Inf
MCTS10,MAXD,70,2,0.0191016,0,46.0
MCTS20,MAXD,70,2,0.037925001,0,50.0
MCTS50,MAXD,70,2,0.0929871,0,67.0
MCTS100,MAXD,70,2,0.174587201,0,50.0
MCTS200,MAXD,70,2,0.3333442,0,50.0
MCTS500,MAXD,70,2,0.749746499,0,50.0
PL1,MAXD,70,3,0.0669791,0,76.99999999999999
PL2,MAXD,70,3,13.425018501,69,77.0
PL3,MAXD,70,3,0.0194136,7,Inf
MCTS10,MAXD,70,3,0.017496199,0,27.0
MCTS20,MAXD,70,3,0.0422944,0,28.0
MCTS50,MAXD,70,3,0.092774601,0,25.0
MCTS100,MAXD,70,3,0.181248499,0,30.0
MCTS200,MAXD,70,3,0.418302,0,30.0
MCTS500,MAXD,70,3,0.7954279,0,26.0
PL1,MAXD,70,4,0.971865201,0,68.00000000000001
PL2,MAXD,70,4,11.810082899,84,68.0
PL3,MAXD,70,4,0.033704999,7,Inf
MCTS10,MAXD,70,4,0.0271325,0,54.0
MCTS20,MAXD,70,4,0.0458821,0,56.0
MCTS50,MAXD,70,4,0.0871918,0,54.0
MCTS100,MAXD,70,4,0.168749599,0,54.0
MCTS200,MAXD,70,4,0.333454899,0,55.0
MCTS500,MAXD,70,4,0.7953959,0,55.0
PL1,MAXD,70,5,0.2124171,0,81.0
PL2,MAXD,70,5,11.363218199,98,81.0
PL3,MAXD,70,5,0.019874,7,Inf
MCTS10,MAXD,70,5,0.0159942,0,69.0
MCTS20,MAXD,70,5,0.0403213,0,69.0
MCTS50,MAXD,70,5,0.0865423,0,69.0
MCTS100,MAXD,70,5,0.1617164,0,70.0
MCTS200,MAXD,70,5,0.3331021,0,70.0
MCTS500,MAXD,70,5,0.822142001,0,70.0
PL1,MAXD,80,1,0.219801701,0,128.0
PL2,MAXD,80,1,6.3911825,58,128.0
PL3,MAXD,80,1,0.023726199,7,Inf
MCTS10,MAXD,80,1,0.018985099,0,90.0
MCTS20,MAXD,80,1,0.1053102,0,109.0
MCTS50,MAXD,80,1,0.0906983,0,80.0
MCTS100,MAXD,80,1,0.2033083,0,85.0
MCTS200,MAXD,80,1,0.3917516,0,80.0
MCTS500,MAXD,80,1,0.8927838,0,77.0
PL1,MAXD,80,2,0.32621,0,73.0
PL2,MAXD,80,2,14.1666053,79,73.0
PL3,MAXD,80,2,0.0238782,7,Inf
MCTS10,MAXD,80,2,0.0341169,0,40.0
MCTS20,MAXD,80,2,0.0427848,0,35.0
MCTS50,MAXD,80,2,0.0887052,0,51.0
MCTS100,MAXD,80,2,0.1705781,0,51.0
MCTS200,MAXD,80,2,0.375434301,0,35.0
MCTS500,MAXD,80,2,0.8248788,0,51.0
PL1,MAXD,80,3,0.0684741,0,93.99999999999997
PL2,MAXD,80,3,4.901568199,54,94.0
PL3,MAXD,80,3,0.0187655,7,Inf
MCTS10,MAXD,80,3,0.0175833,0,73.0
MCTS20,MAXD,80,3,0.0449522,0,74.0
MCTS50,MAXD,80,3,0.1001784,0,33.0
MCTS100,MAXD,80,3,0.17791,0,37.0
MCTS200,MAXD,80,3,0.3486633,0,52.0
MCTS500,MAXD,80,3,0.8109279,0,34.0
PL1,MAXD,80,4,0.751955301,0,98.0
PL2,MAXD,80,4,10.886155199,76,98.0
PL3,MAXD,80,4,0.0211831,7,Inf
MCTS10,MAXD,80,4,0.0280243,0,32.0
MCTS20,MAXD,80,4,0.043271201,0,30.0
MCTS50,MAXD,80,4,0.093676,0,33.0
MCTS100,MAXD,80,4,0.1814878,0,31.0
MCTS200,MAXD,80,4,0.3995625,0,33.0
MCTS500,MAXD,80,4,0.9834312,0,32.0
PL1,MAXD,80,5,0.0582917,0,107.0
PL2,MAXD,80,5,6.072846499,56,107.0
PL3,MAXD,80,5,0.0378541,7,Inf
MCTS10,MAXD,80,5,0.023432,0,39.0
MCTS20,MAXD,80,5,0.041256,0,39.0
MCTS50,MAXD,80,5,0.089350301,0,37.0
MCTS100,MAXD,80,5,0.1913421,0,73.0
MCTS200,MAXD,80,5,0.343751899,0,62.0
MCTS500,MAXD,80,5,0.8451638,0,62.0
PL1,MAXD,90,1,0.3981476,0,67.0
PL2,MAXD,90,1,14.9814046,109,67.0
PL3,MAXD,90,1,0.0236699,7,Inf
MCTS10,MAXD,90,1,0.018210001,0,27.0
MCTS20,MAXD,90,1,0.042742099,0,30.0
MCTS50,MAXD,90,1,0.1131513,0,33.0
MCTS100,MAXD,90,1,0.1895477,0,29.0
MCTS200,MAXD,90,1,0.358919201,0,32.0
MCTS500,MAXD,90,1,0.791450501,0,32.0
PL1,MAXD,90,2,0.150605299,0,88.0
PL2,MAXD,90,2,3.9772111,70,88.0
PL3,MAXD,90,2,0.0248736,7,Inf
MCTS10,MAXD,90,2,0.0218787,0,66.0
MCTS20,MAXD,90,2,0.048566799,0,68.0
MCTS50,MAXD,90,2,0.092703499,0,66.0
MCTS100,MAXD,90,2,0.2255527,0,70.0
MCTS200,MAXD,90,2,0.341873899,0,64.0
MCTS500,MAXD,90,2,0.858138599,0,64.0
PL1,MAXD,90,3,0.1467396,0,145.0
PL2,MAXD,90,3,5.1112152,47,145.0
PL3,MAXD,90,3,0.0318663,7,Inf
MCTS10,MAXD,90,3,0.021583699,0,91.0
MCTS20,MAXD,90,3,0.0568035,0,66.0
MCTS50,MAXD,90,3,0.112461601,0,92.0
MCTS100,MAXD,90,3,0.2132285,0,101.0
MCTS200,MAXD,90,3,0.3677522,0,92.0
MCTS500,MAXD,90,3,0.880008501,0,93.0
PL1,MAXD,90,4,0.098299,0,125.0
PL2,MAXD,90,4,5.3720499,57,125.0
PL3,MAXD,90,4,0.0240532,7,Inf
MCTS10,MAXD,90,4,0.055156301,0,77.0
MCTS20,MAXD,90,4,0.045359601,0,105.0
MCTS50,MAXD,90,4,0.1023081,0,78.0
MCTS100,MAXD,90,4,0.198264999,0,80.0
MCTS200,MAXD,90,4,0.4362271,0,105.0
MCTS500,MAXD,90,4,0.8802058,0,80.0
PL1,MAXD,90,5,0.1447044,0,112.0
PL2,MAXD,90,5,11.573522501,82,112.0
PL3,MAXD,90,5,0.0199353,7,Inf
MCTS10,MAXD,90,5,0.0229299,0,58.0
MCTS20,MAXD,90,5,0.0391003,0,54.0
MCTS50,MAXD,90,5,0.0801869,0,72.0
MCTS100,MAXD,90,5,0.159081399,0,72.0
MCTS200,MAXD,90,5,0.3158862,0,72.0
MCTS500,MAXD,90,5,0.8256631,0,78.0
PL1,MAXD,100,1,0.3672487,0,124.00000000000001
PL2,MAXD,100,1,13.1210212,90,124.0
PL3,MAXD,100,1,0.014905099,7,Inf
MCTS10,MAXD,100,1,0.0138979,0,109.0
MCTS20,MAXD,100,1,0.033503401,0,37.0
MCTS50,MAXD,100,1,0.0737197,0,109.0
MCTS100,MAXD,100,1,0.4096747,0,81.0
MCTS200,MAXD,100,1,0.345348,0,105.0
MCTS500,MAXD,100,1,0.8090823,0,109.0
PL1,MAXD,100,2,0.0523468,0,141.0
PL2,MAXD,100,2,1.4228924,34,141.0
PL3,MAXD,100,2,0.0183931,7,Inf
MCTS10,MAXD,100,2,0.0171423,0,90.0
MCTS20,MAXD,100,2,0.0442457,0,76.0
MCTS50,MAXD,100,2,0.0901908,0,77.0
MCTS100,MAXD,100,2,0.1718481,0,69.0
MCTS200,MAXD,100,2,0.3300318,0,90.0
MCTS500,MAXD,100,2,0.9442748,0,103.0
PL1,MAXD,100,3,0.259450801,0,86.0
PL2,MAXD,100,3,15.1675072,83,91.0
PL3,MAXD,100,3,0.0240939,7,Inf
MCTS10,MAXD,100,3,0.0236514,0,30.0
MCTS20,MAXD,100,3,0.0514787,0,32.0
MCTS50,MAXD,100,3,0.108149699,0,34.0
MCTS100,MAXD,100,3,0.1814167,0,31.0
MCTS200,MAXD,100,3,0.3549003,0,31.0
MCTS500,MAXD,100,3,0.8713228,0,31.0
PL1,MAXD,100,4,0.3149534,0,98.0
PL2,MAXD,100,4,13.204173299,81,98.0
PL3,MAXD,100,4,0.030146,7,Inf
MCTS10,MAXD,100,4,0.019499,0,38.0
MCTS20,MAXD,100,4,0.0423487,0,34.0
MCTS50,MAXD,100,4,0.106880501,0,32.0
MCTS100,MAXD,100,4,0.4710425,0,34.0
MCTS200,MAXD,100,4,0.924304899,0,34.0
MCTS500,MAXD,100,4,2.0891108,0,34.0
PL1,MAXD,100,5,0.2361824,0,79.0
PL2,MAXD,100,5,15.173459301,70,92.0
PL3,MAXD,100,5,0.020289901,7,Inf
MCTS10,MAXD,100,5,0.028476299,0,29.0
MCTS20,MAXD,100,5,0.112740299,0,32.0
MCTS50,MAXD,100,5,0.105748,0,73.0
MCTS100,MAXD,100,5,0.184930099,0,29.0
MCTS200,MAXD,100,5,0.3576107,0,33.0
MCTS500,MAXD,100,5,0.9099953,0,33.0
PL1,MAXD,200,1,0.0989948,0,197.0
PL2,MAXD,200,1,3.4718758,61,197.0
PL3,MAXD,200,1,0.018112101,7,Inf
MCTS10,MAXD,200,1,0.0169102,0,161.0
MCTS20,MAXD,200,1,0.0493341,0,129.0
MCTS50,MAXD,200,1,0.0840743,0,114.0
MCTS100,MAXD,200,1,0.2083021,0,125.0
MCTS200,MAXD,200,1,0.3641145,0,108.0
MCTS500,MAXD,200,1,0.8303009,0,114.0
PL1,MAXD,200,2,0.142464599,0,130.0
PL2,MAXD,200,2,6.2389322,78,130.0
PL3,MAXD,200,2,0.0245105,7,Inf
MCTS10,MAXD,200,2,0.0217475,0,34.0
MCTS20,MAXD,200,2,0.0579531,0,36.0
MCTS50,MAXD,200,2,0.0968631,0,29.0
MCTS100,MAXD,200,2,0.2104549,0,33.0
MCTS200,MAXD,200,2,0.437803801,0,30.0
MCTS500,MAXD,200,2,0.827686199,0,34.0
PL1,MAXD,200,3,0.1832095,0,141.0
PL2,MAXD,200,3,15.3667499,67,144.0
PL3,MAXD,200,3,0.0257766,7,Inf
MCTS10,MAXD,200,3,0.0284803,0,30.0
MCTS20,MAXD,200,3,0.0478074,0,27.0
MCTS50,MAXD,200,3,0.0939647,0,27.0
MCTS100,MAXD,200,3,0.1974113,0,31.0
MCTS200,MAXD,200,3,0.339619999,0,33.0
MCTS500,MAXD,200,3,0.858445,0,35.0
PL1,MAXD,200,4,0.1755086,0,194.9999999999999
PL2,MAXD,200,4,7.7974033,49,195.0
PL3,MAXD,200,4,0.0151032,7,Inf
MCTS10,MAXD,200,4,0.0222871,0,94.0
MCTS20,MAXD,200,4,0.039147,0,31.0
MCTS50,MAXD,200,4,0.0808293,0,37.0
MCTS100,MAXD,200,4,0.161243,0,33.0
MCTS200,MAXD,200,4,0.3239615,0,33.0
MCTS500,MAXD,200,4,0.8006557,0,33.0
PL1,MAXD,200,5,0.9557528,0,139.0
PL2,MAXD,200,5,15.1810633,69,163.0
PL3,MAXD,200,5,0.021839,7,Inf
MCTS10,MAXD,200,5,0.0190459,0,32.0
MCTS20,MAXD,200,5,0.0406042,0,34.0
MCTS50,MAXD,200,5,0.112403901,0,80.0
MCTS100,MAXD,200,5,0.206964199,0,36.0
MCTS200,MAXD,200,5,0.389005699,0,35.0
MCTS500,MAXD,200,5,0.9824313,0,35.0
PL1,MAXD,300,1,0.303459001,0,171.00000000000003
PL2,MAXD,300,1,6.134592501,118,171.0
PL3,MAXD,300,1,0.0201909,7,Inf
MCTS10,MAXD,300,1,0.062330701,0,46.0
MCTS20,MAXD,300,1,0.0519801,0,87.0
MCTS50,MAXD,300,1,0.243794301,0,46.0
MCTS100,MAXD,300,1,0.1768383,0,119.0
MCTS200,MAXD,300,1,0.2900516,0,46.0
MCTS500,MAXD,300,1,0.7545062,0,46.0
PL1,MAXD,300,2,0.148119199,0,218.0
PL2,MAXD,300,2,12.4339284,74,218.0
PL3,MAXD,300,2,0.031461701,7,Inf
MCTS10,MAXD,300,2,0.017873,0,80.0
MCTS20,MAXD,300,2,0.041297199,0,38.0
MCTS50,MAXD,300,2,0.089605999,0,37.0
MCTS100,MAXD,300,2,0.165197399,0,41.0
MCTS200,MAXD,300,2,0.3194311,0,41.0
MCTS500,MAXD,300,2,0.8045123,0,41.0
PL1,MAXD,300,3,0.319804401,0,194.0
PL2,MAXD,300,3,15.2989273,97,194.0
PL3,MAXD,300,3,0.0190889,7,Inf
MCTS10,MAXD,300,3,0.0183794,0,31.0
MCTS20,MAXD,300,3,0.0578667,0,140.0
MCTS50,MAXD,300,3,0.1139078,0,173.0
MCTS100,MAXD,300,3,0.201569099,0,32.0
MCTS200,MAXD,300,3,0.4270099,0,37.0
MCTS500,MAXD,300,3,1.023215201,0,136.0
PL1,MAXD,300,4,0.1659915,0,222.0
PL2,MAXD,300,4,15.2495554,83,238.0
PL3,MAXD,300,4,0.021863401,7,Inf
MCTS10,MAXD,300,4,0.0216025,0,35.0
MCTS20,MAXD,300,4,0.055560401,0,33.0
MCTS50,MAXD,300,4,0.2010921,0,30.0
MCTS100,MAXD,300,4,0.1837085,0,107.0
MCTS200,MAXD,300,4,0.3302787,0,36.0
MCTS500,MAXD,300,4,0.855465101,0,37.0
PL1,MAXD,300,5,0.2559855,0,237.0
PL2,MAXD,300,5,15.205362399,81,255.0
PL3,MAXD,300,5,0.0242292,7,Inf
MCTS10,MAXD,300,5,0.024036499,0,172.0
MCTS20,MAXD,300,5,0.0452011,0,45.0
MCTS50,MAXD,300,5,0.0971941,0,174.0
MCTS100,MAXD,300,5,0.202926599,0,174.0
MCTS200,MAXD,300,5,0.3651427,0,172.0
MCTS500,MAXD,300,5,0.9462617,0,174.0
PL1,MAXD,400,1,0.1200089,0,477.0
PL2,MAXD,400,1,8.03488,74,477.0
PL3,MAXD,400,1,0.0307072,7,Inf
MCTS10,MAXD,400,1,0.0194321,0,262.0
MCTS20,MAXD,400,1,0.0442553,0,262.0
MCTS50,MAXD,400,1,0.0973918,0,438.0
MCTS100,MAXD,400,1,0.220422199,0,344.0
MCTS200,MAXD,400,1,0.4263744,0,261.0
MCTS500,MAXD,400,1,0.983782801,0,266.0
PL1,MAXD,400,2,0.122895,0,321.0
PL2,MAXD,400,2,14.2178131,91,321.0
PL3,MAXD,400,2,0.0180444,7,Inf
MCTS10,MAXD,400,2,0.0272143,0,138.0
MCTS20,MAXD,400,2,0.0468472,0,139.0
MCTS50,MAXD,400,2,0.1164318,0,145.0
MCTS100,MAXD,400,2,0.2236502,0,136.0
MCTS200,MAXD,400,2,0.447129801,0,262.0
MCTS500,MAXD,400,2,0.8925516,0,244.0
PL1,MAXD,400,3,0.1523173,0,277.0
PL2,MAXD,400,3,12.8153266,78,277.0
PL3,MAXD,400,3,0.022721401,7,Inf
MCTS10,MAXD,400,3,0.0309318,0,39.0
MCTS20,MAXD,400,3,0.042919199,0,41.0
MCTS50,MAXD,400,3,0.107589499,0,41.0
MCTS100,MAXD,400,3,0.2034077,0,40.0
MCTS200,MAXD,400,3,0.4122645,0,41.0
MCTS500,MAXD,400,3,0.9017523,0,41.0
PL1,MAXD,400,4,0.0327548,0,507.0
PL2,MAXD,400,4,3.473920701,40,507.0
PL3,MAXD,400,4,0.0249973,7,Inf
MCTS10,MAXD,400,4,0.0206752,0,290.0
MCTS20,MAXD,400,4,0.0594244,0,290.0
MCTS50,MAXD,400,4,0.1342165,0,40.0
MCTS100,MAXD,400,4,0.2777403,0,226.0
MCTS200,MAXD,400,4,0.5750749,0,287.0
MCTS500,MAXD,400,4,1.3279677,0,287.0
PL1,MAXD,400,5,0.7675614,0,256.0
PL2,MAXD,400,5,15.3786791,82,262.0
PL3,MAXD,400,5,0.025130899,7,Inf
MCTS10,MAXD,400,5,0.0293278,0,40.0
MCTS20,MAXD,400,5,0.0467727,0,33.0
MCTS50,MAXD,400,5,0.102925099,0,37.0
MCTS100,MAXD,400,5,0.193886199,0,32.0
MCTS200,MAXD,400,5,0.3436953,0,32.0
MCTS500,MAXD,400,5,0.876112599,0,33.0
PL1,MAXD,500,1,0.1777274,0,569.0
PL2,MAXD,500,1,8.0799203,60,569.0
PL3,MAXD,500,1,0.015147201,7,Inf
MCTS10,MAXD,500,1,0.017712701,0,207.0
MCTS20,MAXD,500,1,0.0372089,0,331.0
MCTS50,MAXD,500,1,0.0977208,0,343.0
MCTS100,MAXD,500,1,0.1792973,0,329.0
MCTS200,MAXD,500,1,0.3548647,0,401.0
MCTS500,MAXD,500,1,1.187960999,0,337.0
PL1,MAXD,500,2,0.1028615,0,415.0
PL2,MAXD,500,2,8.8350286,73,415.0
PL3,MAXD,500,2,0.018491,7,Inf
MCTS10,MAXD,500,2,0.0140297,0,37.0
MCTS20,MAXD,500,2,0.0391681,0,49.0
MCTS50,MAXD,500,2,0.0934342,0,37.0
MCTS100,MAXD,500,2,0.1822748,0,40.0
MCTS200,MAXD,500,2,0.3144003,0,35.0
MCTS500,MAXD,500,2,0.822781,0,36.0
PL1,MAXD,500,3,0.082632501,0,490.0
PL2,MAXD,500,3,7.6977032,80,490.0
PL3,MAXD,500,3,0.0247573,7,Inf
MCTS10,MAXD,500,3,0.025595399,0,272.0
MCTS20,MAXD,500,3,0.047114399,0,107.0
MCTS50,MAXD,500,3,0.1107223,0,275.0
MCTS100,MAXD,500,3,0.220390699,0,280.0
MCTS200,MAXD,500,3,0.4645519,0,341.0
MCTS500,MAXD,500,3,0.9402623,0,274.0
PL1,MAXD,500,4,0.3289002,0,526.0
PL2,MAXD,500,4,15.370841,82,540.0
PL3,MAXD,500,4,0.0248522,7,Inf
MCTS10,MAXD,500,4,0.020795699,0,321.0
MCTS20,MAXD,500,4,0.0489009,0,508.0
MCTS50,MAXD,500,4,0.1095151,0,320.0
MCTS100,MAXD,500,4,0.1894572,0,315.0
MCTS200,MAXD,500,4,0.3702758,0,326.0
MCTS500,MAXD,500,4,0.9439273,0,433.0
PL1,MAXD,500,5,0.1539188,0,495.0
PL2,MAXD,500,5,4.825696201,56,495.0
PL3,MAXD,500,5,0.018308799,7,Inf
MCTS10,MAXD,500,5,0.026974599,0,185.0
MCTS20,MAXD,500,5,0.0431586,0,182.0
MCTS50,MAXD,500,5,0.110620699,0,260.0
MCTS100,MAXD,500,5,0.2047493,0,183.0
MCTS200,MAXD,500,5,0.4395312,0,179.0
MCTS500,MAXD,500,5,1.186059501,0,289.0
PL1,MAXD,600,1,0.1182048,0,508.0
PL2,MAXD,600,1,6.3258904,69,508.0
PL3,MAXD,600,1,0.018565101,7,Inf
MCTS10,MAXD,600,1,0.0198505,0,40.0
MCTS20,MAXD,600,1,0.0421272,0,246.0
MCTS50,MAXD,600,1,0.0757401,0,40.0
MCTS100,MAXD,600,1,0.1932925,0,421.0
MCTS200,MAXD,600,1,0.3506644,0,246.0
MCTS500,MAXD,600,1,0.8481564,0,247.0
PL1,MAXD,600,2,0.7217691,0,232.9999999999999
PL2,MAXD,600,2,13.5393151,112,233.0
PL3,MAXD,600,2,0.027044199,7,Inf
MCTS10,MAXD,600,2,0.0215823,0,37.0
MCTS20,MAXD,600,2,0.0414781,0,37.0
MCTS50,MAXD,600,2,0.0966209,0,37.0
MCTS100,MAXD,600,2,0.1546406,0,37.0
MCTS200,MAXD,600,2,0.3262515,0,38.0
MCTS500,MAXD,600,2,0.773784601,0,37.0
PL1,MAXD,600,3,0.1353653,0,270.0
PL2,MAXD,600,3,15.0037795,85,271.0
PL3,MAXD,600,3,0.0253353,7,Inf
MCTS10,MAXD,600,3,0.0193862,0,35.0
MCTS20,MAXD,600,3,0.0425227,0,33.0
